url,status,last_modified,hash,exe
https://www.nirsoft.net/utils/appreadwritecounter.zip,200,1716382300.0,c5fb64cc5110fad831563c407c694044c91179fc05d46b78af308ef7fa1fa204,AppReadWriteCounter.exe
https://www.nirsoft.net/utils/appreadwritecounter-x64.zip,200,1716382301.0,3ce88b0a1f9d4a287e79d22f0b410cc4bb0c1a4331b228c48b0239f061547193,AppReadWriteCounter.exe
https://www.nirsoft.net/utils/appresourcesusageview.zip,200,1730903565.0,716f2ca8beb5b075ac0d146e38822acaddad19d861210c39ad6c404729a0e709,AppResourcesUsageView.exe
https://www.nirsoft.net/utils/appresourcesusageview-x64.zip,404,,,
https://www.nirsoft.net/utils/astlog.zip,404,,,
https://www.nirsoft.net/utils/awatch.zip,200,1242853569.0,cc059ac00160b4bb3a2f6ad1c34017b8d938dfdd85152c137ddffecc7f203d0d,awatch.exe
https://www.nirsoft.net/utils/awatch-x64.zip,404,,,
https://www.nirsoft.net/utils/axhelper.zip,200,1198256710.0,57b7f131622fc10e42db30525880780402453367cfd7cb83198e9afab4f7aba7,axhelper.exe
https://www.nirsoft.net/utils/axhelper-x64.zip,404,,,
https://www.nirsoft.net/utils/batteryhistoryview.zip,200,1734705431.0,20b32fd07d1e687e1de064c73a102bd77e7356e12c4539b07442e4447fa78474,BatteryHistoryView.exe
https://www.nirsoft.net/utils/batteryhistoryview-x64.zip,404,,,
https://www.nirsoft.net/utils/batteryinfoview.zip,200,1733222416.0,c70d21d8997a498000bbdce36e7ee6260176f918aee85e56a66ac334bd53f8de,BatteryInfoView.exe
https://www.nirsoft.net/utils/batteryinfoview-x64.zip,404,,,
https://www.nirsoft.net/utils/bluescreenview.zip,200,1422537052.0,15ba3b0ca0a1ff21e89715da52ecc5918177b97ce40903d299fd591909e7b3ab,BlueScreenView.exe
https://www.nirsoft.net/utils/bluescreenview-x64.zip,200,1422537052.0,df57d4c9418dd2771035f2f7b70952caeb20d2269af683a0ab0665125c821479,BlueScreenView.exe
https://www.nirsoft.net/utils/bluetoothcl.zip,200,1392645493.0,025a4a02527a533299370be128323e4a2443fde0f404b2cf8793b3748c0c531f,BluetoothCL.exe
https://www.nirsoft.net/utils/bluetoothcl-x64.zip,404,,,
https://www.nirsoft.net/utils/bluetoothlogview.zip,200,1476995475.0,baaf54b422aa8a5c5dd6a21e842f40c04186fd5a33bf6c126538009ffc3f31c9,BluetoothLogView.exe
https://www.nirsoft.net/utils/bluetoothlogview-x64.zip,404,,,
https://www.nirsoft.net/utils/bluetoothview.zip,200,1727708533.0,a2b9b7c2863daebebab66b8a5f95d0fd2cc5d3cf3d990b118b0f6f6c7e504d1d,BluetoothView.exe
https://www.nirsoft.net/utils/bluetoothview-x64.zip,404,,,
https://www.nirsoft.net/utils/browseraddonsview.zip,200,1721468856.0,bd80bf87e8397bbb97b8e056f641fbc0b0886548229cfd6d127d41d5c7448f82,BrowserAddonsView.exe
https://www.nirsoft.net/utils/browseraddonsview-x64.zip,200,1721468857.0,904e2de667963c3a91a9d935c2fa9ff864490b53beed042a4439499a89e673f2,BrowserAddonsView.exe
https://www.nirsoft.net/utils/browserdownloadsview.zip,200,1720428968.0,f708586fdca3259b4fe0ac716cec5c2a93ae4bfac3107e4ce9092a7bfe4cf732,BrowserDownloadsView.exe
https://www.nirsoft.net/utils/browserdownloadsview-x64.zip,200,1720428969.0,772868a90114e84b83068bfb417b4b7afefea12f26a62b2287bcc41486d29653,BrowserDownloadsView.exe
https://www.nirsoft.net/packages/brtools.zip,200,1744191390.0,37feea1fa7af631d6ff273920bea0af5cf930325c00af079ac9d9c5202a4ee4c,MozillaHistoryView.exe
https://www.nirsoft.net/packages/brtools-x64.zip,404,,,
https://www.nirsoft.net/utils/browsinghistoryview.zip,200,1742984964.0,ea677d8bae0a26f5fdc30cee895a0d2a0fe280b8b89d2eb977dc65d751da70b6,BrowsingHistoryView.exe
https://www.nirsoft.net/utils/browsinghistoryview-x64.zip,200,1742984965.0,fca8fe4ee68f21bb741090eab924048387ef1eb0f3548b8400700a7ee5935571,BrowsingHistoryView.exe
https://www.nirsoft.net/utils/bulkfilechanger.zip,200,1713531007.0,e718873d7bfa7f2d658c209756e64d002c2714d17dd55c71977eede5975a1e2d,BulkFileChanger.exe
https://www.nirsoft.net/utils/bulkfilechanger-x64.zip,200,1713531006.0,8c329b4162046fad2622516230cb8fe52c5d66a6655fa48a849476fb71de5a6d,BulkFileChanger.exe
https://www.nirsoft.net/utils/bulletspassview.zip,200,1425240064.0,d5c801da275540c1713102518e67ed94a1afecbae2418d5b9f94148e338f61e5,BulletsPassView.exe
https://www.nirsoft.net/utils/bulletspassview-x64.zip,200,1425240063.0,7a811e7e8124ead14240c03e76d824adfadef7eead5b1d207e79ac7f14b59e09,BulletsPassView.exe
https://www.nirsoft.net/utils/chromecacheview.zip,200,1737642048.0,ea9fa922eaad76d5eb1cc27d75066945a635ec01e3e7317980120f11a65b0303,ChromeCacheView.exe
https://www.nirsoft.net/utils/chromecacheview-x64.zip,404,,,
https://www.nirsoft.net/utils/chromecookiesview.zip,200,1744640035.0,0b9ddd8c34765dbc00177f20ca58728f44bb6222ca9cca3f969662bbc49c7ad0,ChromeCookiesView.exe
https://www.nirsoft.net/utils/chromecookiesview-x64.zip,404,,,
https://www.nirsoft.net/utils/chromehistoryview.zip,200,1700125310.0,2ec1c491db61f9f003ea2d8b9c01773a298ec4f46eb838b2ef277b02d16d9ba7,ChromeHistoryView.exe
https://www.nirsoft.net/utils/chromehistoryview-x64.zip,404,,,
https://www.nirsoft.net/toolsdownload/chromepass.zip,200,1744728318.0,c5ba42cf6c11316d0ff36b6b75ff7760a8d40ad833894dbcb5dd702f1a0c8bdb,ChromePass.exe
https://www.nirsoft.net/toolsdownload/chromepass-x64.zip,404,,,
https://www.nirsoft.net/utils/cleanafterme.zip,200,1275275565.0,9d2c0580075ff8777e043260af63c8e082cbfc1fd5ac4a002c0a8ecd87cfc132,CleanAfterMe.exe
https://www.nirsoft.net/utils/cleanafterme-x64.zip,404,,,
https://www.nirsoft.net/utils/clipboardic.zip,200,1742473611.0,113b14dcd431a292d7a511e8e6e9919602995ca653b212b0b496761872b1a9dc,Clipboardic.exe
https://www.nirsoft.net/utils/clipboardic-x64.zip,404,,,
https://www.nirsoft.net/utils/controlmymonitor.zip,200,1711974838.0,e0752096ee7dfd17e6ae91eefaaecff900055ba1462f9c845ce237f18a1d5386,ControlMyMonitor.exe
https://www.nirsoft.net/utils/controlmymonitor-x64.zip,404,,,
https://www.nirsoft.net/utils/countrytraceroute.zip,200,1697534466.0,4b43a5af9f3d9e7acca64ab861319e1a5953f935374dd6a5cd834f121b0c46f9,CountryTraceRoute.exe
https://www.nirsoft.net/utils/countrytraceroute-x64.zip,404,,,
https://www.nirsoft.net/utils/cports.zip,200,1702381471.0,4806cae3981c3e35656966b204b63303a4dbcc0677c8a26b0193b50404f8d40a,cports.exe
https://www.nirsoft.net/utils/cports-x64.zip,200,1702381472.0,59bddcf0f8fea3a3b72f2b4178b25820733ba56ec523fbab7aec4d0bc6d59c53,cports.exe
https://www.nirsoft.net/utils/cprocess.zip,200,1211445075.0,8bf074edcee01be5ff77253d25533a8961907e50cd6629351490814b6b82a870,CProcess.exe
https://www.nirsoft.net/utils/cprocess-x64.zip,404,,,
https://www.nirsoft.net/toolsdownload/credentialsfileview.zip,200,1701687288.0,c73d7d749f75a59b0e798d556f416cddc4cc4134487d72e34c28fd311e7f6a37,CredentialsFileView.exe
https://www.nirsoft.net/toolsdownload/credentialsfileview-x64.zip,200,1701687289.0,b5ca584efa62dead9de9ba28b7be87c7d810c4063af5e7e14312474e0ae29bb0,CredentialsFileView.exe
https://www.nirsoft.net/utils/credhistview.zip,200,1702898827.0,aba457a4db13fe592a075d617859b2655c09a8c7a842d5c0870987b5e001d2fa,CredHistView.exe
https://www.nirsoft.net/utils/credhistview-x64.zip,404,,,
https://www.nirsoft.net/utils/csvfileview.zip,200,1683980633.0,b95f4eb33129e1bceeed151fd8372995364f2508ee984d00e5df5e8f508c69b6,CSVFileView.exe
https://www.nirsoft.net/utils/csvfileview-x64.zip,200,1683980634.0,7ebcc828460d7b0cbb397579665d5cb25d1defb5b547e7d55c95a507adf91050,CSVFileView.exe
https://www.nirsoft.net/utils/ctie.zip,200,1209841447.0,d63d1eb8d1728a53a40e58517b55a029335e7b940d07dfd75acb4db1016b5891,ctie.exe
https://www.nirsoft.net/utils/ctie-x64.zip,404,,,
https://www.nirsoft.net/utils/customexplorertoolbar.zip,200,1315321358.0,80fff8da356ad971108847f122f821a2e9b2dd098a4b906c74b94f2be24d337e,CustomExplorerToolbar.exe
https://www.nirsoft.net/utils/customexplorertoolbar-x64.zip,404,,,
https://www.nirsoft.net/toolsdownload/dataprotectiondecryptor.zip,200,1735479528.0,cbc656dcf66d55fe34fdedf1b21353f315c0207f199dfef312c16e715457b3fc,DataProtectionDecryptor.exe
https://www.nirsoft.net/toolsdownload/dataprotectiondecryptor-x64.zip,200,1735479529.0,dc4b1d575aac86aec5212e8b893baaf04294f5717403df9d608665e9a81228dd,DataProtectionDecryptor.exe
https://www.nirsoft.net/utils/deviceioview.zip,200,1463070689.0,6e838ff2bd864e4f004f8051f36a6d275dbb847c624fa9b7328d7f3e5b6e6848,DeviceIOView.exe
https://www.nirsoft.net/utils/deviceioview-x64.zip,200,1463070689.0,810308a117d949f923e77a80206489208bf3b5e381f1406934ee5ce9d9537e33,DeviceIOView.exe
https://www.nirsoft.net/utils/devmanview.zip,200,1693996298.0,8685f8905698dbfcc58c82d76fc68cf428b16cf2d96943d4715da507cdb4527c,DevManView.exe
https://www.nirsoft.net/utils/devmanview-x64.zip,200,1693996298.0,ed95cf584c06feb6071749e968c112fed0c4502d94bb9250594bd17b8a742cad,DevManView.exe
https://www.nirsoft.net/toolsdownload/dialupass.zip,200,1608725074.0,a79c79fa0ef5d6e95424ecc92af8c6c2719f4a8275fe7825dffb071bec2b1305,Dialupass.exe
https://www.nirsoft.net/toolsdownload/dialupass-x64.zip,404,,,
https://www.nirsoft.net/utils/diskcountersview.zip,200,1664790190.0,916de66eaee1fed9ce1b337683dc94d3929cf12c53dd4a6d33c4db8470770c0e,DiskCountersView.exe
https://www.nirsoft.net/utils/diskcountersview-x64.zip,404,,,
https://www.nirsoft.net/utils/disksmartview.zip,200,1466278467.0,8d10b7f4c8b60a39e33f28dc45782f734ce4af84bac33945251786c0c361f9dd,DiskSmartView.exe
https://www.nirsoft.net/utils/disksmartview-x64.zip,404,,,
https://www.nirsoft.net/utils/dllexp.zip,200,1479233543.0,5a1149dc83b22f2c47600ab0f1f60c922607aaaa36feaee9c984f00ab7d96ec5,dllexp.exe
https://www.nirsoft.net/utils/dllexp-x64.zip,200,1479233543.0,07d4ddd976679891eee2a252de585e1c101089bb4220a4cf3b221473db2bb3fd,dllexp.exe
https://www.nirsoft.net/utils/dnsdataview.zip,200,1735740938.0,2b7168de8e9e968668e8579f45a910bd6f6c63372911800f885bad4b91901f7c,DNSDataView.exe
https://www.nirsoft.net/utils/dnsdataview-x64.zip,404,,,
https://www.nirsoft.net/utils/dnslookupview.zip,200,1745843059.0,607d34498ede8f447265087920e5793e33fe2f31acfc6e454267f41699bea6a0,DNSLookupView.exe
https://www.nirsoft.net/utils/dnslookupview-x64.zip,404,,,
https://www.nirsoft.net/utils/dnsquerysniffer.zip,200,1694418792.0,717a4444166d474398c725d798fbd43b3796c6b71909fd01ca48137a8a6c29a1,DNSQuerySniffer.exe
https://www.nirsoft.net/utils/dnsquerysniffer-x64.zip,200,1694418792.0,28ff24a8e1a0956f86712fee034368000123231e18552bf011aa3b9fe03052ca,DNSQuerySniffer.exe
https://www.nirsoft.net/utils/domainhostingview.zip,200,1563081047.0,19840123792425409b10d6259cb6c22cbbb3a6e1e1cc8b909926a71268a77fe9,DomainHostingView.exe
https://www.nirsoft.net/utils/domainhostingview-x64.zip,404,,,
https://www.nirsoft.net/packages/domainlookuptools.zip,200,1744191442.0,fa0f4ee8ccf056d28416b8e0d003dcf61b77f54427228c86e7f058cc2292a431,DomainHostingView.exe
https://www.nirsoft.net/packages/domainlookuptools-x64.zip,404,,,
https://www.nirsoft.net/utils/dotnetresourcesextract.zip,200,1273689322.0,5375bd9fbb7dd9d84fc2584ccee12280402585b7f9de30fe38fe453019fb3a93,DotNetResourcesExtract.exe
https://www.nirsoft.net/utils/dotnetresourcesextract-x64.zip,404,,,
https://www.nirsoft.net/utils/downtester.zip,200,1371020703.0,15d6a3ecea7ab676769042cfdb3cbbea197f81be63aec409e792dd2258642fe2,DownTester.exe
https://www.nirsoft.net/utils/downtester-x64.zip,404,,,
https://www.nirsoft.net/utils/driveletterview.zip,200,1572075179.0,4676d1b4fd821ba22ec36d0667682e2995aff3970e3006e8d6f046c7c4801354,DriveLetterView.exe
https://www.nirsoft.net/utils/driveletterview-x64.zip,200,1572075180.0,90024847ab711553046263bbe06acb99f31916a5c47e0e3858533c5310083d16,DriveLetterView.exe
https://www.nirsoft.net/utils/driverview.zip,200,1722848691.0,fe82b8ffe23692c3059a1416c265db82e378dad4937b11c5ba86eac9fac17f85,DriverView.exe
https://www.nirsoft.net/utils/driverview-x64.zip,200,1722848692.0,8998e99e733bf112decf3a9c6954d86787d5a76f8347ffa50caf55cd7df9b4fe,DriverView.exe
https://www.nirsoft.net/utils/dumpedid.zip,200,1538821965.0,1773478ecec2d0e7dcb8d41dd3dd1353e26446a4a798ab294a1ce652a9b84609,DumpEDID.exe
https://www.nirsoft.net/utils/dumpedid-x64.zip,404,,,
https://www.nirsoft.net/utils/edgecookiesview.zip,200,1566044512.0,2ffad52588c2373f6bf4f6da662af3ed577e00d78260036b5ef87f7e7e5b5c65,EdgeCookiesView.exe
https://www.nirsoft.net/utils/edgecookiesview-x64.zip,404,,,
https://www.nirsoft.net/toolsdownload/encryptedregview.zip,200,1701353171.0,2e3deaf5c2c83bc179aac90b45adc1e69b15151aac13b7ab0b2d196b525b45f1,EncryptedRegView.exe
https://www.nirsoft.net/toolsdownload/encryptedregview-x64.zip,200,1701353172.0,85bb0d5f934c097c0b9f572265b6e5ebd53740e9481e6d6d466d581e34b5f6ea,EncryptedRegView.exe
https://www.nirsoft.net/utils/esedatabaseview.zip,200,1743771264.0,c63d27137b89d43ca5ddc3fefa293550b4372623094ddf4ccd733a109a65f2a0,ESEDatabaseView.exe
https://www.nirsoft.net/utils/esedatabaseview-x64.zip,404,,,
https://www.nirsoft.net/utils/eventlogchannelsview.zip,200,1695901128.0,d8f294a84bb9c68342da5a207b18c5f4886589a6eb0b924d76a7e378a7051391,EventLogChannelsView.exe
https://www.nirsoft.net/utils/eventlogchannelsview-x64.zip,200,1695901128.0,3184c7908f713a62db795d81920d874cbcccfd13a28dd7c49815793c0d4a72c0,EventLogChannelsView.exe
https://www.nirsoft.net/utils/eventlogsourcesview.zip,200,1376041908.0,f60a90200ac6daceba5acf2a24546ca27f0af1b28ad1320e637eaa695a6d03e9,EventLogSourcesView.exe
https://www.nirsoft.net/utils/eventlogsourcesview-x64.zip,200,1376041906.0,23e2dcb254e88307457ce81782666c25a84b4e1e2659d0a2e573d69992530dbc,EventLogSourcesView.exe
https://www.nirsoft.net/utils/executedprogramslist.zip,200,1458319561.0,84057a0660a51f07c56d893b9949befcc55a271c0e65a23e765bf958b2ae947a,ExecutedProgramsList.exe
https://www.nirsoft.net/utils/executedprogramslist-x64.zip,404,,,
https://www.nirsoft.net/utils/exifdataview.zip,200,1656435937.0,0f45ca559056837401f3934a39db0b74ba24ecfde97dc6bc2e7211f2ae9e7e47,ExifDataView.exe
https://www.nirsoft.net/utils/exifdataview-x64.zip,404,,,
https://www.nirsoft.net/utils/extpassword.zip,200,1745313911.0,9af8aa571f81dab1d3ee1c47e8c338a2366fab58967aba42ae8b6a1cbab47f95,ExtPassword.exe
https://www.nirsoft.net/utils/extpassword-x64.zip,404,,,
https://www.nirsoft.net/utils/fastresolver.zip,200,1418573954.0,476a8e2d01b271f5b774904805b3419d58ac593bd0332e019d992eff95143212,FastResolver.exe
https://www.nirsoft.net/utils/fastresolver-x64.zip,404,,,
https://www.nirsoft.net/utils/faview.zip,200,1376141307.0,60f94079be9f34247c424e5512ea42f8633df694d6b7c9cfd38fd5fe863b19c3,faview.exe
https://www.nirsoft.net/utils/faview-x64.zip,404,,,
https://www.nirsoft.net/utils/fbcacheview.zip,200,1740052262.0,1d4ec412d7c2eefe312674120f1c29b133be0de7246d15d5853cba294086b447,FBCacheView.exe
https://www.nirsoft.net/utils/fbcacheview-x64.zip,404,,,
https://www.nirsoft.net/utils/fileaccesserrorview.zip,200,1689535327.0,d54b4d72957417c255e69fbd8ca202a4b5abede672bce4ef5b8062fae6fff6c4,FileAccessErrorView.exe
https://www.nirsoft.net/utils/fileaccesserrorview-x64.zip,200,1689535327.0,5ee75cd0bd02fbcd85d7e52b1029d713f0418cdc8d558bf233133f5e04a261ca,FileAccessErrorView.exe
https://www.nirsoft.net/utils/fileactivitywatch.zip,200,1703255973.0,a1932da51808ec5748b8ce33d55f14faa358c51ff66b12f92bfab6a3b0161f49,FileActivityWatch.exe
https://www.nirsoft.net/utils/fileactivitywatch-x64.zip,200,1703255973.0,325a472199d0fbcfaf558349c1a3fd18942109ad989bd7dbab654ff93e05b723,FileActivityWatch.exe
https://www.nirsoft.net/utils/filetypesman.zip,200,1707913730.0,e906151bb3648dd52e67694dc419f4ed8cd0ef1b0c45f93fbefd8d343ebecf4b,FileTypesMan.exe
https://www.nirsoft.net/utils/filetypesman-x64.zip,200,1707913730.0,05f9d35dd1f44be6162def173d4e8bc4e55389d618b5349599bfa5a5bb1a7ea4,FileTypesMan.exe
https://www.nirsoft.net/utils/firefoxdownloadsview.zip,200,1553951128.0,5bdb9f62367b5be0069545177beb443b7cbc8f22f0382c997a635e1719139afc,FirefoxDownloadsView.exe
https://www.nirsoft.net/utils/firefoxdownloadsview-x64.zip,404,,,
https://www.nirsoft.net/utils/firmwaretablesview.zip,200,1659775464.0,8e97e6854fa997f08e10607a066aa36278e539969c5d44eb5f44144af23df790,FirmwareTablesView.exe
https://www.nirsoft.net/utils/firmwaretablesview-x64.zip,200,1659775464.0,dc5db8daf90d6b678566557dccaa3e0c7b863f659cb65ab84f78560ea148f47f,FirmwareTablesView.exe
https://www.nirsoft.net/utils/flashcookiesview.zip,200,1402301100.0,a8217a04b664d055cd137620f8f7585d2dd0c326cf90d4a01383b9e5f154b86e,FlashCookiesView.exe
https://www.nirsoft.net/utils/flashcookiesview-x64.zip,404,,,
https://www.nirsoft.net/utils/folderchangesview.zip,200,1724857532.0,1d15dbed619efa0ea1faaf523717dd79c076abf62055e5d4d08474c89dc9d305,FolderChangesView.exe
https://www.nirsoft.net/utils/folderchangesview-x64.zip,404,,,
https://www.nirsoft.net/utils/foldertimeupdate.zip,200,1692729014.0,788ee2865d22c45f65c0d12f23441d0c5469e84d90b7aebf0c860818702c96d3,FolderTimeUpdate.exe
https://www.nirsoft.net/utils/foldertimeupdate-x64.zip,200,1692729015.0,b49e8bc044893f978e9a8e60714e29f32fa6ba3f929c4aaa58b74b536e160e3e,FolderTimeUpdate.exe
https://www.nirsoft.net/utils/folrep.zip,200,1127607026.0,82a662e081f86fee20ae390ab83d05ed5a0290a83ba0aaf0c2e50c46bf4e1fdb,folrep.exe
https://www.nirsoft.net/utils/folrep-x64.zip,404,,,
https://www.nirsoft.net/utils/freespacelogview.zip,200,1642713487.0,1b8fd0ad7b1a376e89f0ae07c8501e03d386a867b8bd4542d3f09a6eac319982,FreeSpaceLogView.exe
https://www.nirsoft.net/utils/freespacelogview-x64.zip,404,,,
https://www.nirsoft.net/utils/fulleventlogview.zip,200,1695383002.0,b683bf400a967bd264d4f808c1c0269236a67bc853d8f222b7c71c25dff1b115,FullEventLogView.exe
https://www.nirsoft.net/utils/fulleventlogview-x64.zip,200,1695383002.0,020cb60e2e5a3f8b4d54d72bf45426516b74d194309115fbdf923aa159604b82,FullEventLogView.exe
https://www.nirsoft.net/dot_net_tools/gacview.zip,200,1200051810.0,f8f6b2033681aee70136ca8880197b84b08e119da0518625b42ec38ec6380045,gacview.exe
https://www.nirsoft.net/dot_net_tools/gacview-x64.zip,404,,,
https://www.nirsoft.net/utils/gdiview.zip,200,1480845149.0,30dc7eda83eee7826e677c5f27a89d8389fb632476d4e413e332ae73769c32f6,GDIView.exe
https://www.nirsoft.net/utils/gdiview-x64.zip,200,1480845149.0,45aeca625ed56662df1d52cca0f1b6e4ecd373b58ce8dcf07106f07f8dbc63e4,GDIView.exe
https://www.nirsoft.net/utils/getnir.zip,200,1610104190.0,f50dd73972c8295fb9b58296955cbfdc8c2025992fed83c0c96fd1ce1b71632c,GetNir.exe
https://www.nirsoft.net/utils/getnir-x64.zip,404,,,
https://www.nirsoft.net/utils/guipropview.zip,200,1738857424.0,b2f6a549079406f1417b98e87983216f987ca05cc05e924748fae0a75c3150ae,GUIPropView.exe
https://www.nirsoft.net/utils/guipropview-x64.zip,200,1738857424.0,148912164f976bb2be2eecef1d31df3eb83239b947488894ffcdbb8c1572a385,GUIPropView.exe
https://www.nirsoft.net/utils/handlecountersview.zip,200,1723730770.0,c4180891911ae8c31719d8c9fa2e70f86e60a02b4085f014646feac51c60dcd6,HandleCountersView.exe
https://www.nirsoft.net/utils/handlecountersview-x64.zip,200,1723730770.0,3a199e445825c35af9d3f36047f5e4edfb1567072f892b4b62bedcc3b99b957d,HandleCountersView.exe
https://www.nirsoft.net/utils/hashmyfiles.zip,200,1733656884.0,55263a184971607776ec7968f248d9c59b3201a0a68023a5eee3a88a3945bb75,HashMyFiles.exe
https://www.nirsoft.net/utils/hashmyfiles-x64.zip,200,1733656885.0,38ead72bb0df274156e14f7e3a258021c5dff0a345cb63f6447da581d585c8ee,HashMyFiles.exe
https://www.nirsoft.net/utils/heapmemview.zip,200,1376585640.0,10c70d8e33f1e9cbb842e8920171ec5472db53e652e21a640f5ad9d14964d233,HeapMemView.exe
https://www.nirsoft.net/utils/heapmemview-x64.zip,200,1376585640.0,0c6e818a2291efaa168fae84956e4d1d25c37fd48d1aedf74eb85c66e36e5010,HeapMemView.exe
https://www.nirsoft.net/utils/hostednetworkstarter.zip,200,1476084686.0,f0908be0beb76b880ecf827d7b3f6ea8190b1674a88b782dd82f844afa6bed84,HostedNetworkStarter.exe
https://www.nirsoft.net/utils/hostednetworkstarter-x64.zip,404,,,
https://www.nirsoft.net/utils/hotkeyslist.zip,200,1591464621.0,e20e2c76003f0869788c6e171d252b0a44663ecbe8bc0f321d6eab28a8b11402,HotKeysList.exe
https://www.nirsoft.net/utils/hotkeyslist-x64.zip,404,,,
https://www.nirsoft.net/utils/htmlastext.zip,200,1250510931.0,498b113c1cce388f0d4428c6459a24384ffdb4311ec825e43a8643934a4952c0,HtmlAsText.exe
https://www.nirsoft.net/utils/htmlastext-x64.zip,404,,,
https://www.nirsoft.net/utils/htmldocedit.zip,200,1211310023.0,eed77808621fa1331ba194b1593bc18ec7a1628601282ff0a5163b02ce945cde,HtmlDocEdit.exe
https://www.nirsoft.net/utils/htmldocedit-x64.zip,404,,,
https://www.nirsoft.net/utils/httpnetworksniffer.zip,200,1535928902.0,c257e4d052fd48de0fd32f818a051d4e6c2d0a68dcc0f96bdb026c364ceb8182,HTTPNetworkSniffer.exe
https://www.nirsoft.net/utils/httpnetworksniffer-x64.zip,200,1535928902.0,aeb5ccbe089ecc1b136c0ef12ae325f91d4aefd240a48eecfbd76bee7a670f08,HTTPNetworkSniffer.exe
https://www.nirsoft.net/utils/iconsext.zip,200,1285585094.0,97582531dd0176e312f3a8b101e50d02224970aec5030f0e0ff2ac767f572981,iconsext.exe
https://www.nirsoft.net/utils/iconsext-x64.zip,404,,,
https://www.nirsoft.net/utils/iecacheview.zip,200,1465058064.0,93cb4f0f78c37575f107a73f781be92670fab93328e96207c2c0fdd745f6acf5,IECacheView.exe
https://www.nirsoft.net/utils/iecacheview-x64.zip,404,,,
https://www.nirsoft.net/utils/iecv.zip,200,1486806756.0,b6d781e15cafd41e059e1f524996192af5321d9f262a3c5f44ea8cd4fb290baf,iecv.exe
https://www.nirsoft.net/utils/iecv-x64.zip,404,,,
https://www.nirsoft.net/utils/iedesignmode.zip,200,1188835570.0,e2dc751ee453c5c135fd845e86e375c3e9d8842d9e30e5ad20e82af30297c3dc,IEDesignMode.exe
https://www.nirsoft.net/utils/iedesignmode-x64.zip,404,,,
https://www.nirsoft.net/utils/iehv.zip,200,1323858517.0,7bdab7e43af86d5f8e43854a290073033b2b97c83f0d240a526660f643c94351,iehv.exe
